"id","firmbr","firm","brand","city","year","quarter","share","constant","price","sugar","mushy","z1","z2","z3","z4","z5","z6","z7","z8","z9","z10","z11","z12","z13","z14","z15","z16","z17","z18","z19","z20"
100410000,1004,1,4,7,88,1,0.030436,1,0.074045,2,1,0.75015,-0.052347,1.8402,0.49166,-0.47549,-0.021868,0.8389,-0.72597,-0.32765,-0.60926,-0.75452,-0.71707,0.01282,0.03488,0.081834,0.054151,0.06559,0.049308,0.017527,0.039679
100610000,1006,1,6,7,88,1,0.036777,1,0.11617,18,1,0.50547,-0.045562,-1.5219,0.68194,-0.43081,-0.051328,-8.3811,-0.4711,-0.85464,-0.67109,-13.682,-0.80516,0.023599,0.093464,0.15216,0.17979,0.078644,0.06741,0.068938,0.083585
100710000,1007,1,7,7,88,1,0.0080038,1,0.1243,4,1,0.73185,-0.045627,2.394,0.45578,-0.47853,-0.069531,-0.91669,-0.77523,-1.1972,-0.59611,-2.253,-0.70947,0.022969,0.085903,0.10276,0.040634,0.08702,0.1009,0.0904,0.10648
100910000,1009,1,9,7,88,1,0.0099045,1,0.11538,3,0,0.73426,-0.041869,2.3559,0.079675,-0.48401,-0.061407,0.10548,0.23084,-1.0489,-0.54792,-2.295,-0.06957,0.019667,0.076327,0.084782,0.078888,0.041839,0.078609,0.12027,0.088457
101110000,1011,1,11,7,88,1,0.019818,1,0.16166,12,0,0.6775,-0.0097948,0.27521,-0.095407,-0.48316,-0.095447,-7.0368,0.12964,-1.6524,-0.56228,-6.4547,-0.020744,0.021529,0.1263,0.10735,0.16575,0.095424,0.12473,0.107,0.12186
101310000,1013,1,13,7,88,1,0.00454,1,0.1128,14,0,0.61944,-0.034651,-0.98742,-0.12383,-0.46916,-0.055534,-7.4453,0.085905,-0.93837,-0.5769,-7.6752,-0.013608,0.020121,0.067417,0.16578,0.14967,0.075448,0.076093,0.12206,0.075855
101710000,1017,1,17,7,88,1,0.083069,1,0.10327,3,1,0.73861,-0.047841,2.1443,0.46548,-0.47766,-0.04848,0.035994,-0.76088,-0.81133,-0.59995,-1.5255,-0.70985,0.018662,0.079069,0.11096,-0.033093,0.044191,0.061492,0.030666,0.073211
103010000,1030,1,30,7,88,1,0.014325,1,0.10087,4,0,0.73117,-0.048099,2.4791,0.015587,-0.48441,-0.047183,-0.92956,0.19233,-0.78867,-0.54307,-2.8038,-0.051058,0.017875,0.065936,0.049846,0.066305,0.10719,0.065451,0.14003,0.077279
104510000,1045,1,45,7,88,1,0.011669,1,0.12976,14,0,0.63415,-0.026785,-0.96518,-0.12313,-0.47416,-0.067518,-7.6463,0.093892,-1.1493,-0.57438,-7.599,-0.014939,0.021016,0.1171,0.080536,0.12345,0.1372,0.094578,0.081171,0.094065
200510000,2005,2,5,7,88,1,0.082069,1,0.098952,1,0,0.74206,-0.050112,1.9153,0.1146,-0.48357,-0.043645,2.2992,0.2474,-0.72106,-0.54611,-1.4941,-0.081689,0.017128,0.065766,0.007404,-0.045181,0.075645,0.072727,0.078795,0.060807
200810000,2008,2,8,7,88,1,0.09285,1,0.074935,11,0,0.63368,-0.051032,0.5288,-0.11546,-0.46986,-0.031412,-5.572,0.084421,-0.51755,-0.56897,-6.1649,-0.012988,0.01682,0.034151,0.14715,0.11641,0.059777,0.038059,0.048665,0.03684
201510000,2015,2,15,7,88,1,0.0009314,1,0.12929,4,1,0.73197,-0.045504,2.4199,0.4405,-0.47892,-0.074982,-0.91551,-0.78548,-1.2979,-0.59388,-2.2709,-0.70583,0.023972,0.11308,0.09092,0.10296,0.093655,0.11199,0.031552,0.092549
201610000,2016,2,16,7,88,1,0.018098,1,0.12096,3,1,0.73706,-0.046217,2.1898,0.41341,-0.47915,-0.066781,0.11207,-0.79771,-1.1477,-0.59176,-1.6084,-0.69668,0.022178,0.11282,0.11037,0.1608,0.12372,0.078965,0.015902,0.082183
201910000,2019,2,19,7,88,1,0.0056746,1,0.1493,13,0,0.66037,-0.016792,-0.34691,-0.11322,-0.48044,-0.08345,-7.382,0.11142,-1.434,-0.56732,-6.9967,-0.017348,0.021294,0.1242,0.078774,0.070381,0.10488,0.11713,0.042027,0.11599
202610000,2026,2,26,7,88,1,0.0040679,1,0.14966,13,0,0.66059,-0.016578,-0.34546,-0.11308,-0.48049,-0.083744,-7.3868,0.11164,-1.4393,-0.56727,-6.9953,-0.01738,0.021304,0.11454,0.12659,0.090178,0.10619,0.13894,0.079232,0.11657
202810000,2028,2,28,7,88,1,0.0047371,1,0.19166,16,1,0.62276,-0.023,-0.69659,0.69957,-0.46588,-0.10739,-9.03,-0.58288,-1.8472,-0.64216,-11.93,-0.78523,0.037274,0.13395,0.24309,0.11153,0.15281,0.17866,0.087634,0.16093
204010000,2040,2,40,7,88,1,0.0061905,1,0.17103,10,0,0.69867,-0.0057366,1.3966,-0.043828,-0.48475,-0.10923,-6.0876,0.16655,-1.9118,-0.55713,-5.4166,-0.032045,0.022933,0.13997,0.22419,0.12546,0.12857,0.14125,0.13462,0.12916
204810000,2048,2,48,7,88,1,0.0061782,1,0.13683,3,0,0.73229,-0.032518,2.2879,0.12388,-0.48356,-0.085612,0.15682,0.2559,-1.4974,-0.5535,-2.2181,-0.080727,0.023253,0.098221,0.1035,0.081445,0.12014,0.10117,0.1076,0.11153
300610000,3006,3,6,7,88,1,0.012495,1,0.083023,20,1,0.46335,-0.0388,-2.7881,0.71826,-0.38377,-0.031655,-8.0117,-0.39876,-0.51676,-0.64394,-14.675,-0.77321,0.016808,0.045177,-0.011061,0.043569,0.029851,0.056988,0.041259,0.0507
301410000,3014,3,14,7,88,1,0.02809,1,0.14457,7,0,0.71437,-0.023892,2.2479,0.00011752,-0.48472,-0.088334,-3.6956,0.18986,-1.5385,-0.55238,-4.0544,-0.044547,0.022142,0.10902,0.012124,0.0059894,0.047306,0.11291,0.15871,0.1132
400210000,4002,4,2,7,88,1,0.0076658,1,0.14226,14,0,0.64384,-0.020206,-0.94145,-0.12155,-0.47697,-0.076807,-7.7988,0.10012,-1.3138,-0.57232,-7.5428,-0.015808,0.021448,0.098365,0.11154,0.12497,0.10382,0.10724,0.1051,0.10255
401010000,4010,4,10,7,88,1,0.0050945,1,0.092872,6,0,0.71462,-0.050223,2.2773,-0.053536,-0.48384,-0.041645,-2.5834,0.14662,-0.69145,-0.54454,-3.7648,-0.030915,0.017608,0.058199,0.085466,0.11216,0.01941,0.066091,-0.0014743,0.061416
401210000,4012,4,12,7,88,1,0.041813,1,0.074487,12,0,0.61566,-0.049985,0.048049,-0.11813,-0.46465,-0.031193,-6.0737,0.078629,-0.51426,-0.5735,-6.6942,-0.011789,0.016698,0.03508,0.09833,0.051349,0.045908,0.034649,0.020926,0.046305
601810000,6018,6,18,7,88,1,0.060124,1,0.12925,0,0,0.73693,-0.038082,1.3565,0.19478,-0.48271,-0.078694,3.7847,0.28948,-1.3718,-0.55688,-1.0658,-0.1025,0.022754,0.094171,0.08329,0.054923,0.076946,0.097916,0.031802,0.094097
100410000,1004,1,4,8,88,1,0.002741,1,0.10523,2,1,0.24734,-0.015336,-2.6495,-0.72846,-0.15334,0.00052914,5.3695,-0.70044,0.11371,0.013504,3.0066,-0.52743,0.00025256,0.066442,-0.0043366,0.049662,0.14051,0.046793,0.043518,0.079952
100610000,1006,1,6,8,88,1,0.059546,1,0.11135,18,1,0.19812,-0.023933,-5.208,-0.64855,-0.052234,-0.0055942,-1.2126,-0.088572,-0.013321,-0.088403,-2.3324,-0.18318,0.0067036,0.074439,0.11024,0.17547,0.023755,0.075724,0.12244,0.070615
100710000,1007,1,7,8,88,1,0.0057676,1,0.10669,4,1,0.24971,-0.017598,-0.62505,-0.67956,-0.15355,-0.0041261,3.0608,-0.58848,0.024756,-0.0027404,1.841,-0.45978,0.0016966,0.076037,0.0045687,0.032876,0.050213,0.066907,0.090792,0.075285
100910000,1009,1,9,8,88,1,0.0088387,1,0.090519,3,0,0.25251,0.0011963,-1.7957,0.055495,-0.15447,0.0097979,4.0232,0.1412,0.27709,0.06755,2.2526,0.049494,-0.0039754,0.049086,-0.0023243,0.031301,0.031847,0.058897,0.074929,0.065038
101110000,1011,1,11,8,88,1,0.076376,1,0.13464,12,0,0.25834,-0.040692,-1.4864,0.039082,-0.14167,-0.021016,-1.614,0.073825,-0.27241,0.021465,0.055164,0.0066515,0.0038565,0.12283,0.027686,0.026392,0.068151,0.091928,0.046964,0.093322
101310000,1013,1,13,8,88,1,0.0064366,1,0.12463,14,0,0.24092,-0.03839,-2.6609,0.045882,-0.12852,-0.016031,-1.9304,0.052588,-0.18882,0.019816,-0.29474,-0.019224,0.0016452,0.090818,0.081529,0.07002,0.10168,0.072951,0.12215,0.094947
101710000,1017,1,17,8,88,1,0.0018559,1,0.1441,3,1,0.24869,-0.042473,-2.115,-0.71798,-0.15189,-0.03457,4.8696,-0.75414,-0.52312,0.021079,2.5536,-0.56123,0.008503,0.12379,0.14964,0.14724,0.13449,0.090491,0.050941,0.10559
103010000,1030,1,30,8,88,1,0.0054214,1,0.14886,4,0,0.25074,-0.054124,-1.867,0.053385,-0.15139,-0.038754,4.092,0.17118,-0.5989,0.039651,2.2245,0.066267,0.0084953,0.094586,0.096366,0.083762,0.1021,0.1283,0.13708,0.11623
104510000,1045,1,45,8,88,1,0.01009,1,0.12332,14,0,0.24077,-0.037532,-2.6652,0.046252,-0.12807,-0.015641,-1.9178,0.051898,-0.18272,0.019908,-0.28936,-0.019999,0.0016116,0.066806,0.23054,0.019362,0.075915,0.092121,0.081686,0.087484
200510000,2005,2,5,8,88,1,0.007958,1,0.12612,1,0,0.25014,-0.028895,-3.9107,0.068568,-0.1513,-0.016947,7.2104,0.18179,-0.2016,0.043167,2.9934,0.071646,0.003305,0.096668,0.015625,0.098287,0.10144,0.071506,0.12732,0.089645
200810000,2008,2,8,8,88,1,0.018025,1,0.13868,11,0,0.26089,-0.041617,-0.98541,0.034656,-0.14586,-0.023725,-1.3224,0.086049,-0.31963,0.02363,0.35305,0.018408,0.0050813,0.10323,0.17321,0.080369,0.16086,0.10909,0.065087,0.10102
201510000,2015,2,15,8,88,1,0.0051555,1,0.086709,4,1,0.25259,-0.01215,-0.42667,-0.67496,-0.15383,0.0060005,2.5868,-0.5057,0.19799,-0.015892,1.6848,-0.40543,-0.0016949,0.038399,0.093913,0.050189,0.092037,0.064609,0.10009,0.049272
201610000,2016,2,16,8,88,1,0.0040854,1,0.14798,3,1,0.24885,-0.045677,-2.1632,-0.71913,-0.15176,-0.038414,4.9158,-0.7614,-0.59331,0.022067,2.5597,-0.5654,0.009323,0.10763,0.081669,0.11416,0.12578,0.11176,0.07329,0.1159
201910000,2019,2,19,8,88,1,0.056819,1,0.11138,13,0,0.25188,-0.02885,-2.1204,0.049281,-0.13049,-0.012699,-1.678,0.052394,-0.13812,0.021946,-0.1362,-0.017052,0.0016789,0.081303,0.087219,0.19055,0.05459,0.080298,0.0041535,0.062004
202610000,2026,2,26,8,88,1,0.01153,1,0.15212,13,0,0.25161,-0.054805,-1.9266,0.031314,-0.14044,-0.027935,-2.0079,0.078038,-0.3872,0.017848,-0.20429,0.010294,0.0051682,0.14074,0.13592,0.084004,0.14565,0.12425,0.016024,0.11219
202810000,2028,2,28,8,88,1,0.023502,1,0.22573,16,1,0.25107,-0.096704,-3.8519,-0.46378,-0.13905,-0.067725,-3.4244,-0.40146,-1.0706,-0.018168,-2.5195,-0.42809,0.022313,0.19782,0.19851,0.18935,0.12256,0.19517,0.2234,0.17566
204010000,2040,2,40,8,88,1,0.0040314,1,0.16897,10,0,0.25597,-0.069202,-0.35719,0.018329,-0.1493,-0.046426,-0.98934,0.12412,-0.7243,0.02443,0.85693,0.047694,0.011667,0.12735,0.19393,0.14889,0.10574,0.13101,0.19561,0.13228
204810000,2048,2,48,8,88,1,0.0013183,1,0.14808,3,0,0.25053,-0.053971,-2.5579,0.059254,-0.15113,-0.038588,5.1876,0.1773,-0.59668,0.039667,2.4499,0.069034,0.0083347,0.10001,0.12468,0.11486,0.059082,0.12806,0.083399,0.10689
300610000,3006,3,6,8,88,1,0.0030815,1,0.14734,20,1,0.18185,-0.047987,-6.8388,-0.64752,-0.07161,-0.012984,-1.9045,-0.11154,-0.11863,-0.061246,-2.1389,-0.15901,0.0045221,0.12637,0.14956,0.15747,0.17914,0.095146,0.18765,0.1043
301410000,3014,3,14,8,88,1,0.0089653,1,0.16781,7,0,0.2524,-0.073843,-0.46585,0.034054,-0.151,-0.053511,1.229,0.15604,-0.86331,0.03355,1.6597,0.061256,0.0126,0.13351,0.12254,0.046278,0.15691,0.12839,0.12373,0.13177
400210000,4002,4,2,8,88,1,0.0079757,1,0.16489,14,0,0.24446,-0.067513,-2.4861,0.02535,-0.1384,-0.032758,-2.3718,0.078874,-0.46684,0.015889,-0.48645,0.010515,0.0054925,0.12325,0.162,0.10774,0.15244,0.14428,0.14454,0.12058
401010000,4010,4,10,8,88,1,0.0067057,1,0.073798,6,0,0.27025,-0.0061033,-0.41427,0.050398,-0.15283,0.00537,0.80264,0.083568,0.17201,0.070001,1.3704,0.01516,-0.0044375,0.034591,0.09403,0.11117,-0.012228,0.026214,0.040112,0.036663
401210000,4012,4,12,8,88,1,0.034906,1,0.086936,12,0,0.26199,-0.015734,-1.6914,0.053334,-0.12791,-0.0067567,-1.3632,0.04716,-0.049253,0.025987,0.022333,-0.019936,0.0010484,0.054281,0.086051,0.07523,0.020746,0.03696,-0.029611,0.048966
601810000,6018,6,18,8,88,1,0.049718,1,0.12595,0,0,0.25032,-0.028933,-4.7491,0.073196,-0.15099,-0.016689,8.3616,0.18644,-0.19682,0.041719,3.3358,0.074344,0.0032743,0.10333,0.11711,0.10417,0.11736,0.08525,0.11983,0.093682
100410000,1004,1,4,11,88,1,0.0026377,1,0.1104,2,1,-0.57259,-0.031468,-0.2286,0.2935,-0.26333,-0.029294,4.4287,-0.83474,-0.45369,0.45449,6.761,-0.507,-0.0021529,0.10241,0.089648,0.10196,0.052294,0.089924,0.10553,0.065891
100610000,1006,1,6,11,88,1,0.01974,1,0.10891,18,1,-0.97844,-0.066953,-27.242,-1.5099,0.31885,0.02598,5.8545,0.37692,0.53287,-0.53354,-12.536,-0.89664,0.01581,0.064104,0.11166,0.10273,0.095606,0.042336,0.095968,0.074639
100710000,1007,1,7,11,88,1,0.012036,1,0.12671,4,1,-0.56927,-0.034859,0.44546,0.27746,-0.26212,-0.043715,2.6084,-0.82777,-0.71428,0.45191,5.7027,-0.51447,0.00063488,0.095079,0.074775,0.05665,0.13664,0.094667,0.084179,0.10537
100910000,1009,1,9,11,88,1,0.015228,1,0.1198,3,0,-0.57457,-0.030839,0.066787,-0.046566,-0.26264,-0.037885,3.5013,0.061171,-0.60898,0.51687,5.233,0.0018793,-0.0059138,0.073365,0.075933,0.092758,0.16194,0.078472,0.10893,0.081676
101110000,1011,1,11,11,88,1,0.021278,1,0.16958,12,0,-0.55737,-0.070294,0.81739,-0.045347,-0.25436,-0.076503,-4.0987,0.054013,-1.2987,0.46688,2.7649,0.0067638,0.0042501,0.11711,0.14518,0.14783,0.12882,0.14545,0.16689,0.13253
101310000,1013,1,13,11,88,1,0.008787,1,0.11956,14,0,-0.52994,-0.026377,-0.60441,-0.029751,-0.22011,-0.030466,-4.4389,0.033635,-0.4708,0.429,2.2631,0.0034434,-0.00058241,0.087601,0.022906,0.15067,0.074299,0.065878,0.073778,0.088368
101710000,1017,1,17,11,88,1,0.0060948,1,0.15605,3,1,-0.56615,-0.038562,0.22196,0.27589,-0.26089,-0.072405,3.8031,-0.8788,-1.2371,0.46482,6.3756,-0.5226,0.004056,0.14152,0.059737,0.064863,0.13659,0.11486,0.11387,0.10985
103010000,1030,1,30,11,88,1,0.010831,1,0.11503,4,0,-0.57603,-0.031305,0.40485,-0.047359,-0.26289,-0.033502,2.5142,0.058662,-0.52953,0.5177,5.1105,0.0034986,-0.0053027,0.092164,-0.0087836,0.11691,0.048447,0.083792,0.063167,0.090533
104510000,1045,1,45,11,88,1,0.0077949,1,0.15266,14,0,-0.54412,-0.064254,-0.3269,-0.042521,-0.2447,-0.058003,-5.1489,0.04463,-0.96137,0.44848,2.0196,0.0044195,0.0043816,0.11418,0.14078,0.19043,0.14199,0.111,0.065484,0.11619
200510000,2005,2,5,11,88,1,0.043367,1,0.090978,1,0,-0.57916,-0.033967,-0.74393,-0.049131,-0.26432,-0.012596,5.129,0.057808,-0.15234,0.53924,5.1691,-0.00037755,-0.0039035,0.04358,0.030678,0.090744,0.057526,0.061597,0.1134,0.049504
200810000,2008,2,8,11,88,1,0.020382,1,0.1149,11,0,-0.55483,-0.027714,1.2471,-0.042069,-0.25082,-0.031335,-3.0656,0.04311,-0.48892,0.46926,3.3642,0.0038497,-0.0023597,0.063255,0.1387,0.019446,0.070887,0.0881,0.17324,0.076508
201510000,2015,2,15,11,88,1,0.0071874,1,0.08006,4,1,-0.578,-0.020597,0.3985,0.24371,-0.2631,-0.0053016,2.1777,-0.74214,-0.024759,0.42406,5.3213,-0.4695,-0.0063468,0.052345,0.047139,0.049805,0.0062424,0.030449,0.036534,0.049976
201610000,2016,2,16,11,88,1,0.02031,1,0.13895,3,1,-0.56793,-0.036438,0.17897,0.28351,-0.26171,-0.055587,3.6858,-0.85931,-0.93044,0.46023,6.328,-0.51954,0.0018925,0.11556,0.047377,0.16016,0.11959,0.10893,0.17584,0.094464
201910000,2019,2,19,11,88,1,0.095447,1,0.10533,13,0,-0.531,-0.015133,0.09721,-0.030411,-0.22203,-0.022016,-3.8212,0.033078,-0.3231,0.43647,2.7389,0.0025034,-0.0028936,0.072018,0.067669,0.024845,0.070539,0.060696,0.036847,0.065153
202610000,2026,2,26,11,88,1,0.0048181,1,0.16267,13,0,-0.55214,-0.070779,0.34571,-0.045175,-0.25142,-0.068593,-4.7022,0.049867,-1.1537,0.45912,2.3751,0.0057041,0.0047989,0.12372,0.11494,0.13721,0.11379,0.1306,0.13293,0.12529
202810000,2028,2,28,11,88,1,0.0064809,1,0.18566,16,1,-0.60178,-0.11594,-5.3738,-0.10626,-0.15896,-0.057351,-4.7353,-0.49812,-0.93708,0.26072,-1.7591,-0.55051,0.018498,0.15121,0.11113,0.14841,0.20278,0.13959,0.14777,0.15698
204010000,2040,2,40,11,88,1,0.010259,1,0.12455,10,0,-0.5629,-0.034315,1.4394,-0.044851,-0.25651,-0.039597,-2.4685,0.048298,-0.63689,0.47988,3.6604,0.0053736,-0.0018979,0.096668,0.013991,0.10041,0.060745,0.085658,0.15154,0.086072
204810000,2048,2,48,11,88,1,0.0021487,1,0.14188,3,0,-0.571,-0.028065,0.089852,-0.043159,-0.26147,-0.058561,3.6626,0.065339,-0.98433,0.50654,5.281,0.00075048,-0.0078178,0.10214,0.097988,0.041098,0.090591,0.11689,0.15074,0.11156
300610000,3006,3,6,11,88,1,0.024147,1,0.11024,20,1,-0.99864,-0.071607,-32.674,-1.5672,0.33294,0.028014,7.3974,0.39978,0.56977,-0.55708,-15.055,-0.91506,0.016445,0.063199,0.19823,0.11647,0.067622,0.084743,0.12597,0.066243
301410000,3014,3,14,11,88,1,0.065909,1,0.097095,7,0,-0.57619,-0.026291,1.3021,-0.046433,-0.26169,-0.018912,-0.21906,0.048219,-0.26804,0.51126,4.5359,0.004629,-0.0050798,0.065319,0.028338,0.042171,0.030927,0.06241,0.050456,0.055634
400210000,4002,4,2,11,88,1,0.015111,1,0.17125,14,0,-0.54881,-0.086255,-0.33346,-0.045421,-0.24916,-0.074463,-5.3916,0.049134,-1.2572,0.45373,1.9069,0.005369,0.0070012,0.13957,0.11731,0.10503,0.12463,0.136,0.17109,0.12331
401010000,4010,4,10,11,88,1,0.039924,1,0.068845,6,0,-0.58281,-0.020464,1.0732,-0.045005,-0.26263,0.00099281,0.41333,0.042686,0.084273,0.53334,4.6706,0.0025849,-0.0067588,0.026113,0.091881,-0.0016574,0.013644,0.026352,0.032891,0.029275
401210000,4012,4,12,11,88,1,0.012462,1,0.11185,12,0,-0.54494,-0.02354,0.8397,-0.0385,-0.24199,-0.028154,-3.5723,0.039279,-0.43198,0.45635,3.0445,0.0029079,-0.0023401,0.081456,-0.024991,0.096401,0.078423,0.062007,0.053288,0.071634
601810000,6018,6,18,11,88,1,0.0037094,1,0.13585,0,0,-0.57003,-0.025561,-0.91616,-0.042475,-0.26157,-0.053568,6.5916,0.066789,-0.89469,0.51011,5.2987,-0.0056796,-0.009664,0.098408,0.13278,0.13793,0.13222,0.10472,0.021469,0.11044
100410000,1004,1,4,12,88,1,0.0022175,1,0.098715,2,1,0.47705,0.012847,-0.31414,-0.075543,-0.19661,-0.0030773,6.3238,-0.52159,0.037258,-0.17936,5.1721,-0.59042,-0.0081825,0.06301,0.051918,0.14766,0.12368,0.087479,0.04424,0.063574
100610000,1006,1,6,12,88,1,0.10228,1,0.11083,18,1,0.37584,0.0013171,-1.2442,0.37806,-0.12985,-0.01262,-3.0136,-0.20895,-0.14087,-0.18235,-4.1627,-0.28527,-0.0036386,0.084044,0.018341,0.1007,0.0985,0.071256,0.14456,0.068352
100710000,1007,1,7,12,88,1,0.025713,1,0.10491,4,1,0.47853,0.012772,1.022,-0.10585,-0.19566,-0.0083364,4.6724,-0.50474,-0.057224,-0.18049,3.5759,-0.56453,-0.0064788,0.055165,0.065763,0.11686,0.16319,0.076398,-0.013565,0.068868
100910000,1009,1,9,12,88,1,0.0047349,1,0.084072,3,0,0.47094,0.0045356,0.41567,0.15028,-0.19832,0.0055189,4.7349,0.23415,0.18764,-0.1361,3.7658,0.15237,-0.010816,0.065292,0.049272,0.032393,0.12998,0.052135,0.017421,0.049203
101110000,1011,1,11,12,88,1,0.043627,1,0.15671,12,0,0.4294,0.0068841,2.332,0.15321,-0.18487,-0.041627,-1.4645,0.19845,-0.64086,-0.13524,-1.736,0.091367,-0.0051153,0.1153,0.11941,0.13949,0.057014,0.12861,0.12294,0.10925
101310000,1013,1,13,12,88,1,0.027183,1,0.086497,14,0,0.39779,0.0064187,0.88544,-0.00863,-0.16724,-0.0097026,-2.2335,0.097505,-0.10498,-0.15812,-2.5336,-0.0056054,-0.0041132,0.039148,-0.039836,0.024574,0.02705,0.048439,0.0064683,0.056574
101710000,1017,1,17,12,88,1,0.0013924,1,0.14697,3,1,0.45448,0.016659,-0.082672,0.015589,-0.19052,-0.041073,5.99,-0.54516,-0.64103,-0.1684,4.9184,-0.62669,0.0011378,0.12288,0.0047637,0.11881,0.08858,0.12874,0.14841,0.11593
103010000,1030,1,30,12,88,1,0.00096936,1,0.14695,4,0,0.4482,0.013605,0.171,0.13458,-0.19239,-0.041162,4.8473,0.27021,-0.6427,-0.14525,4.1123,0.19108,-0.0021896,0.11479,0.16743,0.082184,0.10676,0.13073,0.13084,0.11346
104510000,1045,1,45,12,88,1,0.0098877,1,0.12784,14,0,0.4152,-0.0013733,1.0573,0.060405,-0.17725,-0.024344,-2.3736,0.13642,-0.34112,-0.14703,-2.4382,0.023009,-0.0059811,0.10016,-0.029712,0.034778,0.033389,0.080721,0.09399,0.093137
200510000,2005,2,5,12,88,1,0.0058716,1,0.13777,1,0,0.44988,0.012471,-2.1213,0.083134,-0.19279,-0.033899,7.6844,0.27821,-0.51303,-0.15111,7.3592,0.20832,-0.0030924,0.11154,0.21832,0.11738,0.081584,0.10819,0.05643,0.09373
200810000,2008,2,8,12,88,1,0.032035,1,0.098487,11,0,0.43143,0.0021984,2.4963,0.065471,-0.18424,-0.011963,-1.1593,0.14734,-0.13425,-0.1394,-1.455,0.052824,-0.0062032,0.072673,-0.00083994,0.0065322,0.063784,0.074365,0.10973,0.052728
201510000,2015,2,15,12,88,1,0.00098658,1,0.11485,4,1,0.47176,0.013949,0.91046,-0.084792,-0.19402,-0.015561,4.8096,-0.51332,-0.18534,-0.1771,3.7118,-0.57612,-0.0047808,0.077382,0.16421,0.056424,0.15013,0.075672,0.043645,0.082932
201610000,2016,2,16,12,88,1,0.0036034,1,0.15136,3,1,0.45306,0.016998,-0.12459,0.025948,-0.19019,-0.044751,6.0206,-0.54758,-0.707,-0.1677,4.9594,-0.63103,0.0020341,0.12435,0.078018,0.073544,0.068666,0.12039,0.11587,0.12282
201910000,2019,2,19,12,88,1,0.01629,1,0.12632,13,0,0.42177,0.00031373,1.6756,0.076649,-0.18054,-0.02406,-1.9889,0.14941,-0.3369,-0.14279,-2.1166,0.041444,-0.0061151,0.10548,0.072057,0.088177,0.029623,0.094809,0.086264,0.089534
202610000,2026,2,26,12,88,1,0.026325,1,0.13085,13,0,0.42252,0.00042072,1.7009,0.085417,-0.18098,-0.026173,-1.9889,0.15437,-0.37253,-0.1418,-2.1111,0.045617,-0.0061597,0.10792,0.19855,0.092165,0.12156,0.079733,0.095076,0.091601
202810000,2028,2,28,12,88,1,0.048477,1,0.20395,16,1,0.43183,0.035834,0.51168,0.017289,-0.17464,-0.075509,-3.6606,-0.41574,-1.2412,-0.17049,-4.0538,-0.45333,0.010208,0.15377,0.19708,0.17561,0.20193,0.1731,0.11309,0.17116
204010000,2040,2,40,12,88,1,0.0014877,1,0.13226,10,0,0.43895,0.0056191,2.7675,0.14802,-0.18861,-0.028134,-0.37237,0.20016,-0.40788,-0.13237,-0.85127,0.10179,-0.0062811,0.08853,0.086423,0.082681,0.00038627,0.11942,0.11172,0.099998
204810000,2048,2,48,12,88,1,0.0028295,1,0.11325,3,0,0.45749,0.0083727,-0.096412,0.14135,-0.19498,-0.014177,5.3482,0.25749,-0.15977,-0.14211,4.5356,0.17705,-0.0077015,0.077926,0.15122,0.035466,0.066183,0.07326,0.069121,0.082097
300610000,3006,3,6,12,88,1,0.031864,1,0.11732,20,1,0.35124,-0.0021708,-3.2702,0.40537,-0.10269,-0.011907,-2.8319,-0.15741,-0.12521,-0.16005,-3.8528,-0.22724,-0.0063082,0.059492,0.057698,0.09564,0.1023,0.086374,-0.037745,0.094633
301410000,3014,3,14,12,88,1,0.010438,1,0.15254,7,0,0.4444,0.013472,2.0149,0.17532,-0.19125,-0.04411,2.1472,0.25384,-0.69307,-0.13794,1.315,0.16469,-0.0027754,0.10624,0.20265,0.10476,0.16376,0.1169,0.068705,0.11463
400210000,4002,4,2,12,88,1,0.016244,1,0.10365,14,0,0.40703,0.0020099,0.94232,0.017919,-0.17263,-0.015061,-2.3047,0.11259,-0.18926,-0.15357,-2.4856,0.0045632,-0.0050143,0.07501,0.055797,0.12202,0.065228,0.076322,0.05114,0.06727
401010000,4010,4,10,12,88,1,0.0086303,1,0.10052,6,0,0.45991,0.0048355,2.1568,0.15636,-0.19539,-0.008087,2.2647,0.21778,-0.056526,-0.13077,1.3923,0.13037,-0.0084791,0.060032,0.082154,0.028572,0.036471,0.076164,0.12849,0.065752
401210000,4012,4,12,12,88,1,0.027196,1,0.12577,12,0,0.4282,0.0017996,2.1872,0.096669,-0.18359,-0.024078,-1.5411,0.16355,-0.33751,-0.13853,-1.7551,0.059845,-0.006303,0.087376,0.070075,0.11868,0.08585,0.088159,0.13129,0.086213
601810000,6018,6,18,12,88,1,0.011852,1,0.14639,0,0,0.44822,0.013915,-3.0539,0.053047,-0.19229,-0.041644,8.7555,0.28274,-0.65294,-0.15357,8.7154,0.21805,-0.0010851,0.12536,0.24954,0.076748,0.1666,0.11755,0.098181,0.11194
100410000,1004,1,4,13,88,1,0.013317,1,0.1089,2,1,-0.13061,0.024926,-2.3672,-0.14577,-0.29129,-0.023588,4.1988,-0.6666,-0.34351,-0.094348,1.3308,-0.50795,0.00022709,0.058312,0.091008,0.10495,0.048232,0.091206,0.094747,0.075148
